ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS,,,,,,,,
76,354059.17,7399552.53,355030884000140,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CHICO MENDES-CECCO PQ ECOLOGICO,"CEMBIRA,R,1201",V CURUCA,61353130,8032010,2027437.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
77,328812.16,7396661.89,355030860000096,3550308005026,60,PERDIZES,8,LAPA,Oeste,Oeste,EDUARDO LEITE BACURI-CECCO,"SUMARE,AV,67",PERDIZES,38629933,5016000,2027534.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
78,349567.15,7400281.03,355030828000084,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO-CECCO,"RODRIGO DE BRUNN,AL,36",ERM MATARAZZO,65465806,,2027542.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
79,326002.58,7402690.28,355030829000115,3550308005119,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FREGUESIA DO O-CECCO,"ANTONIO GENELE,R,30",JD. MONTE ALEGRE,,,2027232.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
80,325506.05,7377786.75,355030879000045,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,INTERLAGOS-CECCO,"CATANUMI,R,60",INTERLAGOS,56667166,4788010,2027453.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
81,348378.96,7394847.83,355030805000116,3550308005148,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,"MANUEL DA NOBREGA,PE-CECCO","NICOLAU DA FONSECA,IRMAO,R,33",COHAB I,67489166,3590170,2027445.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
82,336895.55,7394543.75,355030853000057,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA-CECCO,"TAQUARI,R,549",MOOCA,66926323,3166000,3004775.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
83,320526.71,7410428.78,355030861000010,3550308005243,61,PERUS,1,PERUS,Norte,Norte 2,PERUS-CECCO,"ANTONIO MAIA,R,827",PERUS,,5204110,3041530.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
84,324692.70,7381617.56,355030879000027,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,PQ GUARAPIRANGA-CECCO,"GUARAPIRANGA,DE,ESTR,575",PQ. ALVES DE LIMA,55151696,,2786605.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
85,331372.45,7390510.61,355030832000011,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,PQ IBIRAPUERA-CECCO,"PEDRO ALVARES CABRAL,AV,S/N",IBIRAPUERA,55497840,,2027402.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
86,323819.89,7391269.79,355030812000030,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,PQ PREVIDENCIA-CECCO,"PEDRO PECCININI,R,88",JD. ADEMAR DE BARROS,37215521,5532030,2027410.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
87,352705.89,7394473.18,355030847000096,3550308005263,47,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,PQ RAUL SEIXAS-CECCO,"MURMURIOS DA TARDE,R,211",ITAQUERA,65213699,8253580,3010961.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
88,359657.15,7400240.04,355030836000117,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,PQ STA AMELIA-CECCO,"TIMOTEO CORREIA GOES,R,100",PQ. SANTA AMELIA,69632446,8122490,2027488.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
89,322711.27,7399877.64,355030895000007,3550308005110,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,S DOMINGOS-CECCO,"PEDRO SERNAGIOTTI,R,125",PQ. SAO DOMINGOS,38353353,5124050,2027518.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
90,325403.88,7382943.37,355030871000083,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CECCO,"JOSE MARIA,PE,R, 555",STO  AMARO,,4753060,2027283.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
91,318975.71,7381641.62,355030819000004,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,SANTO DIAS-CECCO,"JASMIM DA BEIRADA,TRAV,71",COHAB ADVENTISTA,58212220,,2027267.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
92,338051.18,7404326.17,355030839000046,3550308005070,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,TREMEMBE-CECCO,"PAULO LINCOLN DO VALLE PONTIN,R,241",JD GUAPIRA,62428791,,9999913.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
93,332954.23,7384607.63,355030838000194,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V GUARANI-CECCO,"LUSSANVIRA,R,178",V  GUARANI,50113106,,2786613.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
94,339893.83,7390991.66,355030893000145,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE-CECCO,"FRANCISCO FALCONI,R,100",JD. AVELINO,62118131,3227000,2786591.000000,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA (CECCO),3,SAUDE MENTAL,0,,,,,,,,
95,332881.83,7396572.55,355030809000013,3550308005004,9,BOM RETIRO,9,SE,Centro,Centro,CR TABACO/ALCOOL/OUT DROGAS,"PRATES,R,165",BOM RETIRO,2273871,1121000,,2,Estadual,10,CENTRO DE REFERENCIA TABACO E DROGAS,3,SAUDE MENTAL,0,,,,,,,,
96,356673.70,7389004.94,355030825000208,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES-CTA DST/AIDS,"LUIS BORDESE,R,96",CIDADE TIRADENTES,69640784,8471780,3009769.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
97,347976.19,7390291.34,355030873000102,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CTA DST/AIDS CDI SAO MATEUS,"MATEO BEI,R,839",SAO MATEUS,,,3219852.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
98,332867.82,7394793.80,355030878000005,3550308005001,78,SE,9,SE,Centro,Centro,HENFIL-CTA  DST/AIDS,"LIBERO BADARO,R,144",CENTRO,32412224,1008000,2752042.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
99,320424.06,7384574.92,355030817000192,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ IPE- CTA DST/AIDS,"FRANCISCO ANTUNES MEIRA,R,255",PQ IPE,58428962,5742060,2815230.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
100,324890.67,7400689.86,355030863000045,3550308005112,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,PIRITUBA-CTA DST/AIDS,"PAULA FERREIRA,AV,2079",PIRITUBA,39781213,2915100,2752050.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
101,353161.54,7400749.67,355030874000094,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL-CTA DST/AIDS,"MANUEL OSORIO,ENG,AV,37",SAO MIGUEL PAULISTA,69568047,,2752069.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
102,326197.78,7383206.72,355030871000030,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CTA DST/AIDS,"GABRIEL NETUZE PERES,PROM,R,159",SANTO AMARO,56869960,4743020,2027259.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
103,347977.31,7390291.35,355030873000102,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS - CTA DST/AIDS,"MATEO BEI,R,838",SAO MATEUS,,,3219798.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
104,357278.92,7400233.82,355030836000103,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,SERGIO AROUCA-CTA DST/AIDS,"VALENTE DE NOVAIS,R,9",ITAIM PAULISTA,65623052,8120420,3024652.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
105,356323.91,7396116.89,355030896000013,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,V CHABILANDIA-CTA DST/AIDS,"LAGEADO VELHO,DO,ESTR,76",JD LAJEADO,65579571,8451000,9999927.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACOMPANHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
106,325727.86,7397273.12,355030848000008,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,CPA LAPA - PAULO CESAR BONFIM,"TOME DE SOUZA,R, 30",LAPA,,5079000,2786648.000000,1,Municipal,19,CENTRO PREVENCAO ASSISTENCIA,8,UNIDADES DST/AIDS,0,,,,,,,,
107,321259.52,7386369.33,355030817000137,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD UMARIZAL-C REABIL  FUNDACAO FAC MED USP,"GUARAMEMBE,R,589",JD UMARIZAL,58417414,,,2,Estadual,20,CENTRO REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
108,330663.39,7389342.91,355030832000002,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,LAR ESCOLA SAO FRANCISCO-CLIN REABILITACAO,"ACORES,DOS,R,310",JD LUZITANIA,,,,4,Privado,20,CENTRO REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
109,339192.75,7395061.78,355030880000099,3550308005038,80,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPE-CRI,"JARINU,R,730",TATUAPE,61977989,3306000,2027607.000000,1,Municipal,16,CENTRO REFERENCIA  INFANTIL,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
110,333808.17,7394491.63,355030878000041,3550308005001,78,SE,9,SE,Centro,Centro,ANDRE GRABOIS-CRST,"FREDERICO ALVARENGA,R,259,5A",PQ. D. PEDRO II,32410418,1020030,2786664.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR (CRST),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
111,326915.33,7401051.35,355030829000002,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FREGUESIA DO O-CRST,"ITABERABA,AV,1210",FREGUESIA DO O,39763474,2734000,2786672.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR (CRST),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
112,327933.57,7396500.20,355030860000092,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,LAPA-CRST,"COTOXO,R,664",V  POMPEIA,38652213,5021000,2046377.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR (CRST),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
113,336889.56,7393258.63,355030853000005,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA-CRST,"PAES DE BARROS,AV,872",MOOCA,66047207,,2086794.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR (CRST),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
114,326279.95,7383665.47,355030871000013,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CRST,"ADOLFO PINHEIRO,AV,581",SANTO AMARO,,,2752034.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR (CRST),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
115,352396.14,7401369.02,355030874000112,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL PAULISTA-CENTRO REF. IDOSO,"ALEIXO MONTEIRO MAFRA,PE,PCA,34",S M PAULISTA,,,,2,Estadual,17,CENTRO REFERENCIA DO IDOSO,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
116,326943.54,7401188.47,355030829000013,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,CENTRO REF  DST/AIDS FREG DO O-N SRA. DO O,"ITABERABA,AV,1377",FREGUESIA DO O,39759473,2734000,2752026.000000,1,Municipal,21,CENTRO REFERENCIA DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
117,341682.53,7397300.57,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,PENHA-CENTRO DE REFER-NCIA E DST/AIDS,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,2966926,,2027313.000000,1,Municipal,21,CENTRO REFERENCIA DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
118,326510.54,7382722.89,355030871000060,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CR DST/AIDS,"CARLOS GOMES,R,695",STO  AMARO,55232626,4744001,2786656.000000,1,Municipal,21,CENTRO REFERENCIA DST/AIDS,8,UNIDADES DST/AIDS,0,,,,,,,,
119,332407.26,7393863.08,355030807000093,3550308005010,7,BELA VISTA,9,SE,Centro,Centro,"ALFREDO VIEGAS,PROF-CEO","HUMAITA,R,520",BELA VISTA,32414403,1321010,2072270.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
120,321513.27,7384723.10,355030817000144,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO - CEO,"FRANCISCO SOARES,R,81",JD. INGA,58165540,5774300,9999914.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
121,330054.85,7399094.24,355030821000087,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CASA VERDE - CEO,"MOURAO VIEIRA,R,11",CASA VERDE,38588626,,9999915.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
122,349442.73,7400462.37,355030828000026,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO - CEO,"JOSE GOES NOGUEIRA,R,70",V  PARANAGUA,65460098,,9999916.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
123,335849.50,7390607.22,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"FLAVIO GIANOTTI,DR-CEO","XAVIER DE ALMEIDA,R,210",IPIRANGA,61636602,4211000,2751860.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
124,326981.38,7400101.85,355030829000046,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FO-CEO,"BONIFACIO CUBAS,R,304",FREGUESIA DO O,39330325,,9999917.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
125,355435.75,7393891.32,355030831000131,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,GUAIANASES- CEO,"MACABU,R,34",JD. SAO CARLOS,65517021,,9999918.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
126,335849.91,7390607.34,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA-CEO,"XAVIER DE ALMEIDA,R,210",IPIRANGA,61630622,,9999919.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
127,326934.36,7397585.80,355030848000036,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA-CEO,"GUAICURUS,1000",LAPA,36755585,,9999920.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
128,341681.62,7397299.34,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,MAURICE PATE PENHA DE FRANCA- CEO,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,2950953,3632010,2751933.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
129,339158.32,7392397.64,355030801000007,3550308005039,1,AGUA RASA,25,MOOCA,Leste,Leste 1,MOOCA-CEO,"FAROL PAULISTANO,R,410",JD ITALIA,69651066,,9999921.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
130,343470.04,7396340.65,355030891000098,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,PENHA-CEO,"EDGAR GARCIA VIEIRA,R,DR,130",VILA MATILDE,66515123,,3382613.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
131,320319.80,7401253.76,355030895000061,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PIRITUBA-CEO,"MARCELA ALVES DE CASSIA,R,175",JD JARAGUA,39048999,,9999922.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
132,332058.39,7385863.71,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,"POSTO CECI  ""DR ALEXANDRE KALIL YASBEK ""-CEO","CECI,AV,2235",PLANALTO PAULISTA,55812828,4065004,2751844.000001,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
133,325881.75,7382928.93,355030871000062,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CEO,"PAULO EIRO,R,19/23",STO  AMARO,55417233,,9999923.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
134,328169.34,7371815.92,355030830000013,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,SOCORRO-CEO,"SAO CAETANO DO SUL,R,381",GRAJAU,54322015,,9999924.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
135,330901.71,7379231.89,355030858000077,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,UMBERTO NASTARI-CEO PEDREIRA,"PEDRO FERNANDES ARAGAO,R,305",JD. SELMA,56123024,4431160,2786621.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
136,332058.39,7385863.71,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,VILA MARIANA-CEO,"CECI,AV,2235",PLANALTO PAULISTA,55812828,,9999925.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
137,347647.80,7387918.50,355030876000172,3550308005209,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE-CEO,"JOAO LOPES DE LIMA,R,1151",JD SAPOPEMBA,69623480,,9999926.000000,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS (CEO),1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
138,331741.62,7394835.83,355030826000137,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,CLEMENTE FERREIRA DIV TISIOLOGIA-INSTITUTO,"CONSOLACAO,DA,R, 717",CONSOLACAO,2587644,1301000,,2,Estadual,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
139,331550.36,7392460.61,355030890000214,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE HEMATOLOGIA DE S PAULO-CE,"LUIZ ANTONIO,AV,BRIG,2533",JARDIM PAULISTA,,,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
140,332521.79,7391075.05,355030890000072,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA DE  RADIOTERAPIA DR OSWALDO PERES,"CUBATAO,R,1190",V MARIANA,50845188,4013004,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
141,329280.71,7397089.12,355030806000003,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,CLINICA DE NEFROLOGIA CMIN HOSP STA HELENA,"FRANCISCO MATARAZZO,AV, 989",AGUA BRANCA,38655858,,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
142,352175.54,7396777.39,355030837000015,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CLINICA LESTE-CLINICA NEFROLOGICA,"AUGUSTO CARLOS BAUMANN,R,623",ITAQUERA,62053888,8210590,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
143,332510.98,7391171.73,355030890000072,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA NEFROLOGIA STA RITA-CLINEFRO,"CUBATAO,R,1043",V MARIANA,55755357,,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
144,328769.74,7394316.48,355030845000168,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDACAO ONCOCENTRO DE SAO PAULO-CE,"OSCAR FREIRE,R,2396",PINHEIROS,30898755,5409012,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
145,332796.93,7384115.18,355030838000147,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,NEFROLAB LABOR DE ANALISE CLINICAS,"JORNALISTAS,DOS,R, 158",CID VARGAS,50113623,4318000,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
146,326745.71,7396749.46,355030848000013,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,PRO-NEFRON ASSIST MEDICA SC LTDA-SERV DIAG TER,"MARCELINA,R,470",VILA  ROMANA,38658319,5044010,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
147,351733.25,7400529.11,355030887000070,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL-CLINICA  DE NEFROLOGIA,"ESTANISLAU DE MIRANDA,R,18",JD ALTO PEDROSO,61372217,8011710,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
148,330367.83,7395791.29,355030826000093,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SAMARIM ASSIST NEFROLOGICA,"BROTERO,CONS,1486",STA CECILIA,38215371,1232010,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
149,336108.63,7390957.01,355030834000010,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANATORINHOS-CLINICA ESPECIALIZADA (CE),"PATRIOTAS,DOS,R,598",IPIRANGA,61631387,4307030,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
150,330096.79,7396656.69,355030806000012,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,SECONCI-CE,"FRANCISCO MATARAZZO,AV,74",BARRA FUNDA,36645073,5001000,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
151,337801.43,7391235.83,355030893000107,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,SEDIT SERVICOS MEDICOS UNIDD DE DI-LISE,"CHAMANTA,R,1351",PRQ DA MOOCA,61687822,,,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0,,,,,,,,
